date,week,region_1_2_dairy,region_1_2_beef_dairy,region_3_dairy,region_3_beef_dairy,region_4_dairy,region_4_beef_dairy,region_5_dairy,region_5_beef_dairy,region_6_dairy,region_6_beef_dairy,region_7_dairy,region_7_beef_dairy,region_8_dairy,region_8_beef_dairy,region_9_dairy,region_9_beef_dairy,region_10_dairy,region_10_beef_dairy,reported_total_dairy,reported_total_beef_dairy,calculated_total_beef,calculated_pct_beef,calculated_total_dairy,calculated_total_beef_dairy,diff_dairy,diff_beef_dairy
1989-09-30,39,2.3,2.3,8.6,11.4,6.5,15.1,20.2,26.1,2.4,21.1,3.5,19.7,2.1,7.2,7.1,10.1,2.9,6.9,55.599999999999994,120.0,64.4,0.537,55.599999999999994,119.9,0.0,0.09999999999999432
1989-10-07,40,2.1,2.2,9.3,12.3,6.8,16.2,21.1,27.0,2.2,23.2,3.8,20.7,2.1,7.5,7.0,10.3,2.5,6.9,56.89999999999999,126.3,69.4,0.549,56.9,126.30000000000001,0.0,0.0
1989-10-14,41,2.2,2.2,9.6,12.9,6.8,15.4,20.8,27.2,2.5,23.5,3.4,21.6,2.0,7.8,6.9,10.0,3.2,7.4,57.30000000000001,127.9,70.6,0.552,57.400000000000006,128.0,-0.09999999999999432,-0.09999999999999432
1989-10-21,42,2.4,2.4,9.6,12.7,6.6,16.1,21.2,27.8,3.7,22.9,3.2,22.8,1.8,8.5,7.1,10.9,2.7,7.1,58.5,131.5,73.0,0.555,58.300000000000004,131.20000000000002,0.19999999999999574,0.29999999999998295
1989-10-28,43,2.4,2.4,10.1,13.5,6.2,17.3,22.7,29.2,2.3,25.5,4.8,24.8,1.6,9.1,7.0,11.1,2.7,7.6,59.8,141.6,81.8,0.578,59.8,140.5,0.0,1.0999999999999943
1989-11-04,44,2.3,2.3,10.1,13.4,7.1,17.0,23.4,30.0,2.3,24.4,3.7,24.4,2.4,9.6,6.9,10.6,2.8,7.7,61.0,139.4,78.4,0.562,60.99999999999999,139.39999999999998,0.0,0.0
1989-11-11,45,2.4,2.4,8.7,12.0,6.7,16.6,23.8,30.9,2.5,23.9,3.3,25.4,1.8,9.7,6.3,10.2,3.0,7.9,58.599999999999994,139.0,80.4,0.578,58.49999999999999,139.0,0.10000000000000142,0.0
1989-11-18,46,2.3,2.3,9.8,12.8,6.6,16.5,23.2,30.4,2.5,24.7,3.1,24.8,2.0,11.5,7.5,11.9,3.1,7.9,60.3,143.1,82.8,0.579,60.10000000000001,142.8,0.19999999999998863,0.29999999999998295
1989-11-25,47,1.8,1.8,7.5,9.7,5.6,13.0,18.6,25.4,1.7,17.7,2.3,20.1,1.9,8.8,4.8,8.2,2.6,6.8,46.6,111.5,64.9,0.582,46.8,111.49999999999999,-0.19999999999999574,0.0
1989-12-02,48,2.6,2.6,9.8,13.0,6.9,16.7,24.3,32.6,2.5,21.9,3.3,27.0,3.0,11.8,7.5,11.7,2.5,8.4,62.4,145.6,83.19999999999999,0.571,62.4,145.70000000000002,0.0,-0.10000000000002274
1989-12-09,49,2.6,2.6,10.6,14.0,7.1,16.4,24.7,33.2,2.3,23.2,3.5,27.5,2.2,12.7,7.6,11.2,2.4,8.0,63.1,149.0,85.9,0.577,63.0,148.79999999999998,0.10000000000000142,0.20000000000001705
