week_ending,region,year,month,season,decade,total_beef_dairy,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_nighttime_hours_above_21,mean_vpd_mean,mean_vpd_max,heat_vpd_product,heat_vpd_recovery_compound,extreme_stress_compound,weighted_compound_index,threshold_score,pca_compound_index,stress_category
2008-08-02,4,2008,8,Summer,2000,14.2,31.939297124600834,6.539936102236667,69.102236421725,1.6822340488433838,2.559980869293213,53.72937311912911,425.0113575260426,122.67207052414001,0.711022951241855,3,3.3241614031239695,High
2008-08-09,4,2008,8,Summer,2000,14.3,31.1693290734825,8.150159744409166,65.73482428115,1.9851717948913574,2.948049545288086,61.87647294236463,468.62038054273177,163.21522775655583,0.7238395435235653,3,3.8591305321775597,High
2008-08-16,4,2008,8,Summer,2000,15.3,15.575079872204721,0.3130990415336111,57.412140575079725,1.4956530332565308,2.245473623275757,23.29491545407573,157.03601152747504,3.5348199982961743,0.4768724066045138,1,1.436734508728534,Moderate
2008-08-23,4,2008,8,Summer,2000,14.5,18.428115015974445,0.30031948881805554,64.26837060702861,1.430419921875,2.1867692470550537,26.35994284145368,195.7710004129173,3.7494424213987436,0.5214723942482777,1,1.5872941032358414,Moderate
2008-08-30,4,2008,8,Summer,2000,16.5,15.191693290735,0.06389776357833334,65.39616613418528,1.0408703088760376,1.6807178258895874,15.812582487877368,119.22080962665109,0.6022991092221583,0.4489219633845616,1,0.8680180587207351,Moderate
2008-09-06,4,2008,9,Fall,2000,13.2,13.408945686901111,0.5750798722047222,63.488817891373614,1.1894057989120483,1.8751376867294312,15.948677757296881,117.20494753141914,6.237571279981601,0.4388764079976375,1,1.0383224934596758,Moderate
2008-09-13,4,2008,9,Fall,2000,14.9,19.71884984025583,0.2715654952077778,62.85623003194861,1.1243655681610107,1.8617095947265625,22.171195804120902,161.53097415884065,2.9221651784217513,0.5004487512432243,1,1.199617804039617,Moderate
2008-09-20,4,2008,9,Fall,2000,14.9,6.015974440894722,0.0,45.38977635782722,1.0279815196990967,1.6559358835220337,6.18431054822188,34.254757819336184,0.0,0.28854603865088135,1,0.1165163532396055,Moderate
2008-09-27,4,2008,9,Fall,2000,13.7,2.1086261980833334,0.0,33.009584664536945,1.1134347915649414,1.8554086685180664,2.3478177713512913,10.097866721383781,0.0,0.2185154201576573,1,-0.08301252797498491,Moderate
2008-10-04,4,2008,10,Fall,2000,14.9,3.3706070287541667,0.0,33.14376996805139,1.1859793663024902,1.9814478158950806,3.9974703880165863,17.246594287468472,0.0,0.24032806885230765,1,0.0960496433774329,Moderate
2008-10-11,4,2008,10,Fall,2000,13.9,1.0702875399361111,0.0,34.47923322683722,0.8513846397399902,1.5001786947250366,0.9112263716067064,4.053065030513934,0.0,0.18438385834096493,1,-0.49719631393656283,Moderate
2008-10-18,4,2008,10,Fall,2000,15.0,0.8178913738019444,0.0,31.990415335463332,0.8828839659690857,1.5578376054763794,0.7221031798341646,3.0321412436295345,0.0,0.17768763705314236,1,-0.4942976756095509,Moderate
2008-10-25,4,2008,10,Fall,2000,14.9,0.0,0.0,10.0223642172525,0.6542143225669861,1.1475509405136108,0.0,0.0,0.0,0.08239190497344642,0,-1.2948006356104758,Moderate
2008-11-01,4,2008,11,Fall,2000,14.9,0.0,0.0,4.124600638977777,0.6840190887451172,1.208702564239502,0.0,0.0,0.0,0.06857499300904768,0,-1.3381191732151234,Minimal
2008-11-08,4,2008,11,Fall,2000,15.5,0.0,0.0,9.734824281150278,0.6532397270202637,1.283949613571167,0.0,0.0,0.0,0.08146990371776223,0,-1.2294338212103602,Minimal
2008-11-15,4,2008,11,Fall,2000,15.3,0.0,0.0,7.699680511182223,0.4153357148170471,0.7966580390930176,0.0,0.0,0.0,0.05131064282878779,0,-1.7082498617069701,Minimal
2008-11-22,4,2008,11,Fall,2000,14.5,0.0,0.0,0.35143769968055555,0.4116697609424591,0.7301562428474426,0.0,0.0,0.0,0.029921428275975732,0,-1.869242346929455,Minimal
2008-11-29,4,2008,11,Fall,2000,10.2,0.0,0.0,0.9233226837061111,0.3735778331756592,0.7338531613349915,0.0,0.0,0.0,0.027659806442265587,0,-1.8883012402338855,Minimal
2008-12-06,4,2008,12,Winter,2000,13.4,0.0,0.0,0.9329073482430555,0.28081628680229187,0.5284810662269592,0.0,0.0,0.0,0.018197058363523456,0,-2.0695049155771152,Minimal
2008-12-13,4,2008,12,Winter,2000,14.0,0.0,0.0,1.4600638977636111,0.24550160765647888,0.4539996385574341,0.0,0.0,0.0,0.01609165628552539,0,-2.1277677524871055,Minimal
2008-12-20,4,2008,12,Winter,2000,12.0,0.0,0.0,4.926517571885,0.22801239788532257,0.4717095196247101,0.0,0.0,0.0,0.024215589637670357,0,-2.074364080377522,Minimal
2008-12-27,4,2008,12,Winter,2000,6.9,0.0,0.0,3.8753993610225,0.2626267075538635,0.4947483539581299,0.0,0.0,0.0,0.024750937901573268,0,-2.0522355736742024,Minimal
2009-01-03,4,2009,1,Winter,2000,9.5,0.0,0.0,2.047923322683889,0.30890390276908875,0.6109320521354675,0.0,0.0,0.0,0.0242592894216274,0,-1.9853119278395102,Minimal
2009-01-10,4,2009,1,Winter,2000,15.1,0.0,0.0,2.9936102236422224,0.28273147344589233,0.5624958872795105,0.0,0.0,0.0,0.02428609728457866,0,-2.015648693115644,Minimal
2009-01-17,4,2009,1,Winter,2000,15.2,0.0,0.0,0.6357827476038889,0.2763684391975403,0.48379945755004883,0.0,0.0,0.0,0.016892309246139825,0,-2.10131974281145,Minimal
2009-01-24,4,2009,1,Winter,2000,13.2,0.0,0.0,0.11821086262,0.22425512969493866,0.4284763038158417,0.0,0.0,0.0,0.010080623669535266,0,-2.1806532784327493,Minimal
2009-01-31,4,2009,1,Winter,2000,14.0,0.0,0.0,1.7731629392972221,0.2709507942199707,0.5121409893035889,0.0,0.0,0.0,0.019590672875548693,0,-2.0718152019534952,Minimal
2009-02-07,4,2009,2,Winter,2000,13.4,0.0,0.0,0.10223642172527778,0.30365559458732605,0.5598834753036499,0.0,0.0,0.0,0.018158166065483764,0,-2.048776786129715,Minimal
2009-02-14,4,2009,2,Winter,2000,13.9,0.0,0.0,2.4313099041536113,0.41148611903190613,0.7922279238700867,0.0,0.0,0.0,0.03585056184372886,0,-1.8021492012255105,Minimal
2009-02-21,4,2009,2,Winter,2000,12.6,0.0,0.0,1.4057507987222222,0.39271605014801025,0.6858837008476257,0.0,0.0,0.0,0.03099740588651484,0,-1.8897906390549364,Minimal
2009-02-28,4,2009,2,Winter,2000,11.5,0.0,0.0,2.1341853035144442,0.38809195160865784,0.6742480993270874,0.0,0.0,0.0,0.03260747110876192,0,-1.887322151647404,Minimal
2009-03-07,4,2009,3,Spring,2000,10.1,0.0,0.0,2.7827476038338887,0.3983438313007355,0.704995334148407,0.0,0.0,0.0,0.0355110386083225,0,-1.8521938850163249,Minimal
2009-03-14,4,2009,3,Spring,2000,11.6,0.11182108626222222,0.0,10.872204472843611,0.5279144644737244,0.9203239679336548,0.05903196887099118,0.12321273247098669,0.0,0.07314201045636029,0,-1.4955020176156817,Moderate
2009-03-21,4,2009,3,Spring,2000,11.1,0.15015974440916666,0.0,7.702875399361111,0.5507757663726807,0.979248046875,0.08270434830528461,0.14641047730338158,0.0,0.06684291484412716,0,-1.4981121492530105,Minimal
2009-03-28,4,2009,3,Spring,2000,12.0,0.15654952076694445,0.0,6.82428115016,0.5107851624488831,0.8544402122497559,0.07996317239623851,0.134532289405303,0.0,0.060309954295716894,0,-1.6096659180269408,Minimal
2009-04-04,4,2009,4,Spring,2000,11.4,0.6357827476038889,0.0,8.894568690096111,0.5478241443634033,0.9010946750640869,0.348297139707114,0.6580924230760068,0.0,0.07533896293415127,0,-1.5007528034002156,Minimal
2009-04-11,4,2009,4,Spring,2000,12.5,0.6070287539936111,0.0,8.821086261980833,0.5965080261230469,0.9632799625396729,0.3620975238446616,0.6815068731530037,0.0,0.07979037549487658,0,-1.431738085164326,Minimal
2009-04-18,4,2009,4,Spring,2000,12.6,0.3706070287541667,0.0,10.18849840255611,0.6550377011299133,1.0515027046203613,0.24276157613771704,0.49009916920583046,0.0,0.087064720348734,0,-1.3257771405469636,Moderate
2009-04-25,4,2009,4,Spring,2000,13.3,1.0479233226838889,0.0,19.255591054313335,0.8821329474449158,1.4133769273757935,0.9244076893354085,2.7044093326659437,0.0,0.14374553815554578,1,-0.7743524314132835,Moderate
2009-05-02,4,2009,5,Spring,2000,13.5,1.488817891373889,0.0,31.306709265175833,0.9270231127738953,1.4432544708251953,1.3801685960148897,5.701022293251296,0.0,0.18769495966572247,1,-0.5018074008658744,Moderate
2009-05-09,4,2009,5,Spring,2000,13.1,3.955271565495278,0.37380191693305553,39.092651757188335,0.7604946494102478,1.2323135137557983,3.0079628625236534,14.76688733084291,1.314372569883143,0.2202996893348621,1,-0.4695345133137419,Moderate
2009-05-16,4,2009,5,Spring,2000,12.2,2.3738019169330555,0.27795527156555555,38.58146964856222,0.7722500562667847,1.1995614767074585,1.8331686639177533,8.905802780681569,0.9464779916990934,0.20248730382187075,1,-0.5627285272181133,Moderate
2009-05-23,4,2009,5,Spring,2000,13.5,0.044728434505,0.0,25.785942492013056,0.6906726360321045,1.0272470712661743,0.030892705765157687,0.11055245919346132,0.0,0.13169824564607796,1,-1.061440001042444,Moderate
2009-05-30,4,2009,5,Spring,2000,12.1,0.6517571884986111,0.0,47.559105431309725,0.7061185240745544,1.1317847967147827,0.46021782399762046,2.648972625284698,0.0,0.2022819319831919,1,-0.6033967757196469,Moderate
2009-06-06,4,2009,6,Summer,2000,12.6,6.731629392971389,0.012779552715833333,52.220447284345,1.0218175649642944,1.55373215675354,6.8784971545680955,42.79831696013213,0.0767596243586454,0.3153927189957343,1,0.20458051360308832,Moderate
2009-06-13,4,2009,6,Summer,2000,13.2,12.156549520766944,0.044728434505,60.80511182108611,1.0589227676391602,1.5916582345962524,12.872847063473039,91.14633757849484,0.3661062511799869,0.403951630696764,1,0.6295413126547443,Moderate
2009-06-20,4,2009,6,Summer,2000,12.7,22.50159744408972,2.121405750798889,65.96166134185277,1.1671916246414185,1.799446702003479,26.263676077794273,199.50324678135286,23.992025137018064,0.5445974499757403,2,1.5757757355117616,Moderate
2009-06-27,4,2009,6,Summer,2000,13.4,30.003194888179166,4.364217252396389,67.64536741214056,1.5746943950653076,2.308361291885376,47.24586282446782,366.8422377709397,69.65031162392698,0.6743652415040364,2,2.7597693458605073,High
2009-07-04,4,2009,7,Summer,2000,10.5,23.7284345047925,4.891373801916944,60.386581469648334,1.7511953115463257,2.532525062561035,41.553123255126685,292.4782295315313,72.84894721132684,0.6020187979888139,2,2.6913651330230874,Moderate
2009-07-11,4,2009,7,Summer,2000,12.6,16.472843450479445,1.364217252396389,62.169329073482224,1.318137288093567,1.957255482673645,21.71346919300485,156.70465035168857,14.952681502140525,0.4822802233763869,1,1.3783954940837313,Moderate
2009-07-18,4,2009,7,Summer,2000,13.9,20.40894568690111,1.041533546326111,64.15654952076666,1.3265784978866577,1.9890364408493042,27.074068512779654,200.7719502396574,12.826348256117809,0.5325147219569588,2,1.56448674379133,Moderate
2009-07-25,4,2009,7,Summer,2000,13.3,16.90095846645389,0.8274760383388889,55.284345047923054,1.4915508031845093,2.1917498111724854,25.208638175227332,164.57294328197867,8.911076329881906,0.48508406140015264,1,1.4824455732542818,Moderate
2009-08-01,4,2009,8,Summer,2000,12.7,17.527156549520832,0.6932907348244445,66.43769968051112,1.1303126811981201,1.7421531677246094,19.811167313268083,151.43200574119442,7.468023747645839,0.48697306124070006,1,1.157147500236833,Moderate
2009-08-08,4,2009,8,Summer,2000,12.3,22.64856230031972,1.7284345047925,64.58785942492,1.3074392080307007,2.0057880878448486,29.611618356964,220.86672273536115,21.757122371935225,0.5566482341041828,2,1.7352731839269606,Moderate
2009-08-15,4,2009,8,Summer,2000,12.0,24.351437699680556,3.5750798722047223,66.89137380191667,1.4013209342956543,2.156911849975586,34.12417942875877,262.3855036140366,50.196267531058716,0.591741186320131,2,2.2043292652066344,Moderate
2009-08-22,4,2009,8,Summer,2000,13.4,16.72204472843472,0.3194888178913889,66.74760383386555,1.0955042839050293,1.7456048727035522,18.31907163565175,140.59448524972038,3.4080356439488426,0.47536199688068226,1,1.060940108866702,Moderate
2009-08-29,4,2009,8,Summer,2000,13.6,14.5079872204475,0.1725239616613889,57.43769968051111,1.2621235847473145,1.978759527206421,18.310872838139424,123.48431433464745,1.6876120945212838,0.4412098245550615,1,1.050455945304896,Moderate
2009-09-05,4,2009,9,Fall,2000,13.6,6.070287539936111,0.0031948881791666666,49.498402555910275,1.0918686389923096,1.7369344234466553,6.627956594522017,39.43528295839711,0.02353936280040316,0.30743463402642096,1,0.2816253202845539,Moderate
2009-09-12,4,2009,9,Fall,2000,11.1,8.760383386581667,0.0,55.50159744408944,1.0809413194656372,1.804405927658081,9.469460376916434,62.02647816215357,0.0,0.353342504965633,1,0.5213503156158787,Moderate
2009-09-19,4,2009,9,Fall,2000,13.3,5.083067092651945,0.0,57.14696485623,0.8115090131759644,1.38043212890625,4.124954760265198,27.69781923210659,0.0,0.289667429307659,1,-0.04233447632272647,Moderate
2009-09-26,4,2009,9,Fall,2000,11.3,7.6869009584666665,0.009584664536944445,60.383386581469445,0.7081813812255859,1.2274707555770874,5.443720138111204,38.31474589220111,0.053727608673940254,0.31725236363791426,1,-0.04020257039971972,Moderate
2009-10-03,4,2009,10,Fall,2000,12.7,1.8051118210863888,0.0,27.910543130990554,0.8564649224281311,1.44854736328125,1.5460149558208565,5.861026666380304,0.0,0.17427480206115264,1,-0.5994924153052189,Moderate
2009-10-10,4,2009,10,Fall,2000,13.6,6.230031948881944,0.0063897763580555555,34.332268370607224,0.6677948832511902,1.1796681880950928,4.1603834579548025,18.44392359826872,0.024650825411655555,0.22245055682402404,1,-0.5966350888143294,Moderate
2009-10-17,4,2009,10,Fall,2000,12.7,2.121405750798889,0.0,21.626198083067223,0.44142964482307434,0.7871176600456238,0.9364513871007809,2.961639706361236,0.0,0.11735273922317752,1,-1.3692801708366698,Moderate
2009-10-24,4,2009,10,Fall,2000,13.4,0.11182108626222222,0.0,11.26517571885,0.5674886703491211,1.0145089626312256,0.06345719955994286,0.1349428499268316,0.0,0.07831453055321178,0,-1.4081080430626476,Moderate
2009-10-31,4,2009,10,Fall,2000,14.1,1.0063897763580556,0.0,17.396166134185556,0.424079954624176,0.8017846345901489,0.42678973069215886,1.1692402366406698,0.0,0.09110500963162813,1,-1.4934345077817845,Moderate
2009-11-07,4,2009,11,Fall,2000,14.1,0.1661341853036111,0.0,7.127795527156667,0.5596836805343628,1.0543804168701172,0.0929825922933029,0.15925868283846653,0.0,0.06628697543735218,0,-1.4608511730674267,Minimal
2009-11-14,4,2009,11,Fall,2000,13.4,0.0031948881791666666,0.0,7.012779552715833,0.4030126929283142,0.7699017524719238,0.0012875804886907968,0.002190532301047465,0.0,0.048121004820785684,0,-1.7434744937928344,Minimal
2009-11-21,4,2009,11,Fall,2000,13.2,0.0,0.0,4.900958466453889,0.38881415128707886,0.7941778302192688,0.0,0.0,0.0,0.04059364592571231,0,-1.777853972494027,Minimal
2009-11-28,4,2009,11,Fall,2000,10.8,0.0,0.0,2.9808306709266668,0.28137722611427307,0.5707882642745972,0.0,0.0,0.0,0.024111001900600986,0,-2.0126356758386477,Minimal
2009-12-05,4,2009,12,Winter,2000,13.3,0.0,0.0,3.0095846645369444,0.24865840375423431,0.4808562099933624,0.0,0.0,0.0,0.020845865848009452,0,-2.085226770725646,Minimal
2009-12-12,4,2009,12,Winter,2000,13.6,0.0,0.0,3.658146964856389,0.23203960061073303,0.4006064832210541,0.0,0.0,0.0,0.02100037372374611,0,-2.12943814313886,Minimal
2009-12-19,4,2009,12,Winter,2000,13.4,0.0,0.0,4.0958466453675,0.17000044882297516,0.33124539256095886,0.0,0.0,0.0,0.01590504577444468,0,-2.208000294321453,Minimal
2009-12-26,4,2009,12,Winter,2000,9.3,0.0,0.0,0.6293929712461112,0.1916777789592743,0.37587589025497437,0.0,0.0,0.0,0.008209586557697726,0,-2.2255997077234833,Minimal
2010-01-02,4,2010,1,Winter,2010,10.9,0.0,0.0,0.36741214057527777,0.20448832213878632,0.38244667649269104,0.0,0.0,0.0,0.00877099457235668,0,-2.2162938395610654,Minimal
2010-01-09,4,2010,1,Winter,2010,14.4,0.0,0.0,0.0,0.19408375024795532,0.31944331526756287,0.0,0.0,0.0,0.00665582568868459,0,-2.2636073263775383,Minimal
2010-01-16,4,2010,1,Winter,2010,14.5,0.0,0.0,0.3130990415336111,0.20289307832717896,0.3959391713142395,0.0,0.0,0.0,0.008452467858781471,0,-2.211466007701665,Minimal
2010-01-23,4,2010,1,Winter,2010,15.6,0.0,0.0,1.2204472843452778,0.1699804663658142,0.3758343756198883,0.0,0.0,0.0,0.0076800685826499526,0,-2.233116306638479,Minimal
2010-01-30,4,2010,1,Winter,2010,13.6,0.0,0.0,1.3450479233227777,0.24485552310943604,0.445158988237381,0.0,0.0,0.0,0.015696639983700324,0,-2.134819267039582,Minimal
2010-02-06,4,2010,2,Winter,2010,12.0,0.0,0.0,0.8466453674122222,0.14854788780212402,0.27408450841903687,0.0,0.0,0.0,0.004418383959183108,0,-2.309556269788601,Minimal
2010-02-13,4,2010,2,Winter,2010,11.2,0.0,0.0,0.15654952076694445,0.17892955243587494,0.30281513929367065,0.0,0.0,0.0,0.005553137802973548,0,-2.2818001041848905,Minimal
2010-02-20,4,2010,2,Winter,2010,13.2,0.0,0.0,0.015974440894722223,0.2671586275100708,0.48377400636672974,0.0,0.0,0.0,0.014177581952563028,0,-2.119140991995081,Minimal
2010-02-27,4,2010,2,Winter,2010,15.0,0.0,0.0,0.5559105431311111,0.28285887837409973,0.5025392174720764,0.0,0.0,0.0,0.017327911968730417,0,-2.0876974694970913,Minimal
2010-03-06,4,2010,3,Spring,2010,12.8,0.0,0.0,0.03194888178916667,0.32002028822898865,0.5578113198280334,0.0,0.0,0.0,0.01963138416382022,0,-2.037894186923581,Minimal
2010-03-13,4,2010,3,Spring,2010,13.0,0.0,0.0,2.1277955271566666,0.38145890831947327,0.7160289883613586,0.0,0.0,0.0,0.0319105909982578,0,-1.8710140162649838,Minimal
2010-03-20,4,2010,3,Spring,2010,12.7,0.0,0.0,0.9648562300322222,0.4656701982021332,0.7975886464118958,0.0,0.0,0.0,0.037200278040961834,0,-1.7804817699852302,Minimal
2010-03-27,4,2010,3,Spring,2010,12.6,0.0,0.0,2.3482428115016667,0.4131823778152466,0.7217181324958801,0.0,0.0,0.0,0.035786549640353556,0,-1.8388746792779633,Minimal
2010-04-03,4,2010,4,Spring,2010,12.7,0.0,0.0,10.846645367412222,0.6325249075889587,1.1194483041763306,0.0,0.0,0.0,0.08253016619967371,0,-1.3129955327793594,Moderate
2010-04-10,4,2010,4,Spring,2010,13.2,0.015974440894722223,0.0,18.207667731629446,0.7657485604286194,1.300101399421692,0.012232405118785608,0.034504761914938765,0.0,0.11738789484760877,1,-0.9876740411462915,Moderate
2010-04-17,4,2010,4,Spring,2010,14.1,0.0,0.0,22.210862619808335,0.9218264222145081,1.51907217502594,0.0,0.0,0.0,0.14462660144942438,1,-0.6818079858372613,Moderate
2010-04-24,4,2010,4,Spring,2010,14.1,0.15974440894583333,0.0,15.194888178913889,0.7806669473648071,1.2336163520812988,0.1247071800903391,0.314198345748377,0.0,0.11189408901122684,1,-1.0548691958347705,Moderate
2010-05-01,4,2010,5,Spring,2010,13.7,0.82428115016,0.0,22.06709265175722,0.803838849067688,1.249903678894043,0.6625892110528045,2.1247309620885004,0.0,0.14129343336767752,1,-0.8844512326352055,Moderate
2010-05-08,4,2010,5,Spring,2010,13.7,6.926517571885,0.05431309904166667,49.65175718849834,1.052851676940918,1.6627620458602905,7.292595640919858,43.50161444460527,0.3374064951094187,0.31338502722751005,1,0.2558754796602058,Moderate
2010-05-15,4,2010,5,Spring,2010,13.9,4.418530351437778,0.0063897763580555555,38.661341853035,0.9483480453491211,1.459713339805603,4.190304622101782,20.39058456844474,0.0293078028713176,0.24342681547659162,1,-0.22890643407907493,Moderate
2010-05-22,4,2010,5,Spring,2010,14.3,5.549520766773333,0.05431309904166667,43.987220447284166,0.898888349533081,1.40353262424469,4.98839956274444,26.930982687302002,0.251998065788793,0.2661506315730171,1,-0.155610692133445,Moderate
2010-05-29,4,2010,5,Spring,2010,14.0,10.4632587859425,0.07028753993611112,55.249201277955,1.191482663154602,1.778410792350769,12.466791443550559,81.34481841905176,0.5656155571103854,0.38283057943891996,1,0.6716160296226429,Moderate
